run_id,ev_depart,confidence,ev_speed,route,ew_flow,ns_flow,travel_time,true_delay,ev_wait,safety_violations,teleports,deadlocks,passed
594,363.0,0.09,16.1,NS_C,943,640,30.0,10.67,0.0,0,0,0,True
595,372.5,0.06,18.4,COMPLEX_TURN_D_TO_B,686,899,81.0,43.91,16.0,0,0,0,False
596,497.4,0.45,19.4,COMPLEX_TURN_D_TO_B,619,756,68.0,32.82,5.0,0,0,0,False
597,325.0,0.93,18.4,EW_full,929,811,-1.0,999.0,43.0,0,0,1,False
598,501.1,0.21,17.0,NS_D,764,765,39.0,20.69,8.0,0,0,0,False
599,263.3,0.2,16.3,NS_D,755,637,29.0,9.91,0.0,0,0,0,True
600,579.1,0.99,16.8,NS_D,1044,953,-1.0,999.0,32.0,0,0,1,False
601,260.0,0.81,19.7,COMPLEX_TURN_D_TO_B,1028,878,80.0,45.36,15.0,0,0,0,False
602,514.5,0.78,18.4,NS_D,1082,771,34.0,17.09,1.0,0,0,0,False
603,528.9,0.36,19.7,NS_C,605,853,57.0,41.2,18.0,0,0,0,False
604,586.7,0.66,19.1,NS_B,744,944,-1.0,999.0,37.0,0,0,1,False
605,418.3,0.78,15.0,NS_B,830,889,74.0,53.25,32.0,0,0,0,False
606,335.3,0.27,17.0,EW_full,632,887,61.0,20.86,0.0,0,0,0,False
607,411.0,0.37,19.0,NS_B,1082,747,39.0,22.62,6.0,0,0,0,False
608,527.8,0.06,19.2,EW_full,957,740,-1.0,999.0,21.0,0,0,1,False
609,592.4,0.4,18.3,EW_full,1054,750,-1.0,999.0,0.0,0,0,1,False
610,381.3,0.39,18.6,NS_D,1094,764,30.0,13.27,0.0,0,0,0,True
611,565.0,0.65,21.0,NS_D,727,686,25.0,10.18,0.0,0,0,0,True
612,423.2,0.79,18.9,COMPLEX_TURN_D_TO_B,835,814,64.0,27.89,0.0,0,0,0,False
613,499.7,0.54,20.3,NS_C,1080,899,58.0,42.67,20.0,0,0,0,False
614,433.4,0.49,19.4,EW_full,1006,719,-1.0,999.0,48.0,0,0,1,False
615,541.6,0.03,15.3,NS_B,863,623,30.0,9.66,0.0,0,0,0,True
616,438.6,0.04,21.9,EW_full,825,768,125.0,93.84,31.0,0,0,0,False
617,316.5,0.86,18.6,EW_full,849,847,118.0,81.31,35.0,0,0,0,False
618,353.9,0.85,15.7,EW_full,1084,949,-1.0,999.0,22.0,0,0,1,False
619,308.0,0.51,17.7,EW_full,944,928,-1.0,999.0,42.0,0,0,1,False
620,625.3,0.85,20.5,NS_B,658,827,62.0,46.82,21.0,0,0,0,False
621,253.4,0.27,14.5,NS_D,1010,897,55.0,33.54,17.0,0,0,0,False
622,520.8,0.33,19.4,EW_full,946,695,-1.0,999.0,54.0,0,0,1,False
623,602.6,0.23,14.5,EW_full,1022,812,-1.0,999.0,0.0,0,0,1,False
624,497.5,0.99,18.7,NS_C,1045,911,56.0,39.36,17.0,0,0,0,False
625,389.0,0.37,16.4,COMPLEX_TURN_D_TO_B,1051,818,73.0,31.39,10.0,0,0,0,False
626,304.0,0.4,16.6,NS_B,1012,644,29.0,10.25,0.0,0,0,0,True
627,360.7,0.72,21.9,NS_B,996,719,33.0,18.79,1.0,0,0,0,False
628,537.1,0.86,15.5,NS_B,747,798,49.0,28.92,14.0,0,0,0,False
629,515.3,0.99,16.1,EW_full,900,678,-1.0,999.0,56.0,0,0,1,False
630,290.7,0.91,14.2,NS_D,1071,885,49.0,27.08,7.0,0,0,0,False
631,636.9,0.12,17.1,NS_D,719,679,30.0,11.8,0.0,0,0,0,True
632,583.8,0.33,15.1,EW_full,638,691,77.0,31.81,9.0,0,0,0,False
633,537.3,0.78,18.6,EW_full,603,976,67.0,30.31,0.0,0,0,0,False
634,260.6,0.74,17.7,EW_full,732,914,81.0,42.45,14.0,0,0,0,False
635,636.6,0.91,15.2,COMPLEX_TURN_D_TO_B,833,723,61.0,16.11,0.0,0,0,0,False
636,513.6,0.31,21.5,COMPLEX_TURN_D_TO_B,1046,602,57.0,25.26,0.0,0,0,0,False
637,297.4,0.56,16.3,NS_B,1023,798,40.0,20.91,7.0,0,0,0,False
638,561.3,0.51,18.3,NS_C,1052,635,25.0,7.99,0.0,0,0,0,True
639,535.9,0.81,14.4,NS_D,1000,670,30.0,8.39,0.0,0,0,0,True
640,437.7,0.48,16.3,NS_B,1006,601,26.0,6.91,0.0,0,0,0,True
641,463.5,0.13,21.0,NS_B,675,826,44.0,29.18,12.0,0,0,0,False
642,289.3,0.73,18.3,NS_C,778,661,31.0,13.99,0.0,0,0,0,True
643,533.3,0.19,14.5,NS_C,636,987,-1.0,999.0,17.0,0,0,1,False
644,277.7,0.61,21.8,NS_C,782,952,50.0,35.72,14.0,0,0,0,False
645,480.2,0.59,16.3,NS_C,857,635,26.0,6.91,0.0,0,0,0,True
646,579.8,0.99,20.0,NS_C,781,972,-1.0,999.0,13.0,0,0,1,False
647,299.3,0.99,14.9,NS_C,756,912,59.0,38.11,20.0,0,0,0,False
648,507.8,0.33,15.9,NS_D,888,602,25.0,5.43,0.0,0,0,0,True
649,413.0,0.38,20.7,EW_full,1077,849,-1.0,999.0,8.0,0,0,1,False
650,430.2,0.06,14.5,NS_B,709,901,60.0,38.54,22.0,0,0,0,False
651,576.9,0.07,16.1,COMPLEX_TURN_D_TO_B,882,764,61.0,18.61,0.0,0,0,0,False
652,390.2,0.02,18.2,NS_B,615,951,79.0,61.9,38.0,0,0,0,False
653,503.7,0.02,19.8,NS_B,850,854,57.0,41.28,24.0,0,0,0,False
654,356.9,0.77,15.9,NS_C,1054,611,32.0,12.43,0.0,0,0,0,True
655,405.8,0.24,21.4,COMPLEX_TURN_D_TO_B,1033,714,65.0,33.11,4.0,0,0,0,False
656,285.9,0.53,16.6,EW_full,969,926,-1.0,999.0,60.0,0,0,1,False
657,250.1,0.7,14.3,EW_full,663,683,72.0,24.28,5.0,0,0,0,False
658,471.0,0.09,15.4,NS_C,682,773,30.0,9.79,0.0,0,0,0,True
659,309.1,0.94,21.2,NS_D,685,718,31.0,16.32,0.0,0,0,0,False
660,266.4,0.84,18.3,NS_D,604,780,35.0,17.99,4.0,0,0,0,False
661,620.0,0.27,18.0,COMPLEX_TURN_D_TO_B,692,744,57.0,19.09,0.0,0,0,0,False
662,640.6,0.21,17.7,COMPLEX_TURN_D_TO_B,967,857,111.0,72.45,41.0,0,0,0,False
663,559.0,0.27,14.4,NS_D,1047,743,30.0,8.39,0.0,0,0,0,True
664,336.7,0.12,17.9,COMPLEX_TURN_D_TO_B,1054,879,89.0,50.88,17.0,0,0,0,False
665,569.2,0.18,15.2,EW_full,739,922,87.0,42.11,8.0,0,0,0,False
666,573.3,0.86,21.1,EW_full,614,747,70.0,37.66,0.0,0,0,0,False
667,284.7,0.15,17.3,EW_full,732,950,87.0,47.55,8.0,0,0,0,False
668,572.7,0.89,18.3,NS_B,1100,623,29.0,11.99,0.0,0,0,0,True
669,512.8,0.92,16.8,EW_full,1013,891,-1.0,999.0,10.0,0,0,1,False
670,292.9,0.04,19.8,COMPLEX_TURN_D_TO_B,632,978,88.0,53.54,21.0,0,0,0,False
671,398.7,0.41,16.6,NS_D,762,958,58.0,39.25,20.0,0,0,0,False
672,409.0,0.4,17.6,EW_full,607,752,70.0,31.23,5.0,0,0,0,False
673,357.5,0.08,20.3,NS_B,665,804,45.0,29.67,12.0,0,0,0,False
674,350.8,0.84,21.6,EW_full,666,881,68.0,36.41,5.0,0,0,0,False
675,420.2,0.21,15.2,NS_B,1037,690,36.0,15.53,4.0,0,0,0,False
676,599.7,0.84,18.1,EW_full,993,923,-1.0,999.0,0.0,0,0,1,False
677,360.6,0.58,14.2,NS_C,857,958,60.0,38.08,22.0,0,0,0,False
678,380.5,0.18,17.6,NS_C,640,600,25.0,7.32,0.0,0,0,0,True
679,502.8,0.92,15.0,COMPLEX_TURN_D_TO_B,978,962,-1.0,999.0,16.0,0,0,1,False
680,426.5,0.43,14.0,EW_full,1013,810,-1.0,999.0,20.0,0,0,1,False
681,565.2,0.1,14.1,COMPLEX_TURN_D_TO_B,747,998,-1.0,999.0,1.0,0,0,1,False
682,370.5,0.91,20.9,NS_C,1067,703,26.0,11.11,0.0,0,0,0,True
683,464.8,0.44,20.5,EW_full,732,893,77.0,43.71,0.0,0,0,0,False
684,436.0,0.4,18.4,COMPLEX_TURN_D_TO_B,997,658,57.0,19.91,0.0,0,0,0,False
685,283.9,0.32,15.4,EW_full,786,834,95.0,50.69,19.0,0,0,0,False
686,340.9,0.5,18.4,COMPLEX_TURN_D_TO_B,785,651,57.0,19.91,0.0,0,0,0,False
687,550.5,0.56,16.3,NS_B,619,724,33.0,13.91,0.0,0,0,0,True
688,619.9,0.03,18.5,NS_D,699,879,57.0,40.18,21.0,0,0,0,False
689,370.7,0.74,15.2,COMPLEX_TURN_D_TO_B,706,784,61.0,16.11,0.0,0,0,0,False
690,355.2,0.42,18.6,NS_B,680,819,50.0,33.27,15.0,0,0,0,False
691,354.2,0.18,17.6,NS_C,845,944,59.0,41.32,23.0,0,0,0,False
692,334.4,0.82,15.9,NS_D,738,971,58.0,38.43,23.0,0,0,0,False
693,494.8,0.03,14.0,NS_B,916,980,-1.0,999.0,41.0,0,0,1,False
694,281.8,0.34,16.5,NS_C,1007,864,35.0,16.14,1.0,0,0,0,False
695,439.9,0.51,21.2,COMPLEX_TURN_D_TO_B,711,666,59.0,26.81,0.0,0,0,0,False
696,400.4,0.95,15.0,NS_B,883,611,30.0,9.25,0.0,0,0,0,True
697,602.2,0.21,21.1,EW_full,1035,820,-1.0,999.0,0.0,0,0,1,False
698,436.0,0.56,15.8,NS_B,1020,998,60.0,40.3,23.0,0,0,0,False
699,308.2,0.4,18.8,COMPLEX_TURN_D_TO_B,845,859,82.0,45.7,18.0,0,0,0,False
700,592.6,0.48,14.6,EW_full,785,930,106.0,59.26,11.0,0,0,0,False
701,585.1,1.0,19.7,NS_D,1085,637,29.0,13.2,0.0,0,0,0,True
702,545.5,0.77,19.8,EW_full,716,762,87.0,52.54,9.0,0,0,0,False
703,530.4,0.71,15.7,NS_C,758,637,26.0,6.18,0.0,0,0,0,True
704,440.2,0.4,17.9,NS_D,1022,820,47.0,29.61,12.0,0,0,0,False
705,579.4,0.42,20.3,EW_full,980,601,-1.0,999.0,37.0,0,0,1,False
706,295.9,0.24,15.3,COMPLEX_TURN_D_TO_B,876,659,58.0,13.4,0.0,0,0,0,True
707,646.8,0.09,16.4,NS_D,883,846,59.0,40.02,22.0,0,0,0,False
708,330.3,0.46,21.6,NS_D,654,728,26.0,11.59,0.0,0,0,0,True
709,430.7,0.44,14.5,EW_full,938,941,-1.0,999.0,35.0,0,0,1,False
710,385.9,0.94,15.0,COMPLEX_TURN_D_TO_B,957,974,91.0,45.51,22.0,0,0,0,False
711,261.6,0.58,19.9,NS_C,886,861,48.0,32.36,14.0,0,0,0,False
712,593.3,0.4,17.6,EW_full,1021,806,-1.0,999.0,0.0,0,0,1,False
713,492.2,0.77,14.2,NS_B,758,997,-1.0,999.0,36.0,0,0,1,False
714,490.2,0.74,18.1,EW_full,724,810,74.0,36.3,9.0,0,0,0,False
715,542.5,0.7,14.4,EW_full,801,705,125.0,77.61,26.0,0,0,0,False
716,366.3,0.75,20.8,NS_C,1095,689,34.0,19.04,0.0,0,0,0,False
717,378.6,0.91,21.2,NS_C,884,688,25.0,10.32,0.0,0,0,0,True
718,626.0,0.16,15.4,NS_C,602,965,-1.0,999.0,20.0,0,0,1,False
719,482.4,0.01,14.9,EW_full,825,881,124.0,78.2,31.0,0,0,0,False
720,604.7,0.24,18.5,NS_B,778,792,41.0,24.18,8.0,0,0,0,False
721,360.4,0.56,18.0,NS_C,1094,931,78.0,60.71,35.0,0,0,0,False
722,527.6,0.87,14.9,NS_B,627,607,25.0,4.11,0.0,0,0,0,True
723,527.4,0.37,14.6,NS_D,801,648,25.0,3.68,0.0,0,0,0,True
724,545.2,0.39,21.0,NS_C,982,776,40.0,25.18,8.0,0,0,0,False
725,378.6,0.14,19.0,NS_B,822,938,60.0,43.62,25.0,0,0,0,False
726,563.2,0.9,16.7,NS_B,852,827,45.0,26.37,13.0,0,0,0,False
727,473.8,0.8,19.0,NS_C,866,660,27.0,10.62,0.0,0,0,0,True
728,329.4,0.56,21.8,COMPLEX_TURN_D_TO_B,877,735,58.0,26.7,0.0,0,0,0,False
729,303.0,0.13,14.0,NS_C,611,677,31.0,8.77,1.0,0,0,0,True
730,450.0,0.12,20.1,COMPLEX_TURN_D_TO_B,964,643,63.0,29.05,2.0,0,0,0,False
731,311.1,0.75,20.5,NS_D,800,618,31.0,15.82,0.0,0,0,0,False
732,411.4,0.98,14.2,EW_full,1034,783,-1.0,999.0,15.0,0,0,1,False
733,577.2,0.34,20.1,NS_C,790,639,25.0,9.52,0.0,0,0,0,True
734,424.8,0.47,18.4,NS_D,776,930,61.0,44.09,23.0,0,0,0,False
735,322.4,0.02,16.4,NS_B,611,927,77.0,58.02,38.0,0,0,0,False
736,430.6,0.54,21.0,NS_D,802,984,58.0,43.18,21.0,0,0,0,False
737,307.2,0.95,14.1,NS_C,895,890,53.0,30.93,21.0,0,0,0,False
738,284.5,0.07,16.7,NS_D,865,929,65.0,46.37,26.0,0,0,0,False
739,273.1,0.97,14.9,NS_D,701,847,41.0,20.11,8.0,0,0,0,False
740,282.0,0.75,16.2,COMPLEX_TURN_D_TO_B,959,950,98.0,55.88,27.0,0,0,0,False
741,342.2,0.15,17.7,NS_B,619,887,62.0,44.42,19.0,0,0,0,False
742,278.9,0.38,19.3,NS_C,708,715,25.0,8.88,0.0,0,0,0,True
743,528.9,0.97,19.9,NS_D,888,821,49.0,33.36,4.0,0,0,0,False
744,325.9,0.53,18.0,COMPLEX_TURN_D_TO_B,972,958,89.0,51.09,21.0,0,0,0,False
745,621.7,0.72,17.1,NS_D,613,910,57.0,38.8,22.0,0,0,0,False
746,394.7,0.98,15.1,NS_D,774,996,62.0,41.39,23.0,0,0,0,False
747,455.9,0.28,15.1,NS_B,622,725,30.0,9.39,0.0,0,0,0,True
748,442.6,0.67,21.2,NS_D,758,824,45.0,30.32,12.0,0,0,0,False
749,622.3,0.72,18.1,NS_B,793,730,30.0,12.81,0.0,0,0,0,True
750,638.4,0.74,16.4,NS_C,885,752,40.0,21.02,5.0,0,0,0,False
751,490.2,0.28,14.5,NS_B,868,732,29.0,7.54,0.0,0,0,0,True
752,263.6,0.14,20.7,COMPLEX_TURN_D_TO_B,1026,729,61.0,28.03,0.0,0,0,0,False
753,603.2,0.35,20.0,NS_C,816,813,47.0,31.44,14.0,0,0,0,False
754,474.0,0.35,16.3,NS_B,908,905,58.0,38.91,23.0,0,0,0,False
755,365.7,0.52,21.3,EW_full,1011,695,-1.0,999.0,42.0,0,0,1,False
756,637.5,0.18,14.1,NS_D,1067,790,46.0,23.93,14.0,0,0,0,False
757,272.7,0.49,16.0,NS_B,1093,771,35.0,15.55,0.0,0,0,0,False
758,476.2,0.59,21.0,NS_D,663,660,28.0,13.18,0.0,0,0,0,True
759,346.2,0.52,18.6,COMPLEX_TURN_D_TO_B,1001,907,89.0,52.31,19.0,0,0,0,False
760,482.8,0.04,20.5,COMPLEX_TURN_D_TO_B,980,893,90.0,56.71,23.0,0,0,0,False
761,351.5,0.23,19.6,COMPLEX_TURN_D_TO_B,851,702,62.0,27.18,0.0,0,0,0,False
762,634.5,0.42,21.0,NS_D,1041,995,-1.0,999.0,0.0,0,0,1,False
763,452.2,0.8,21.9,EW_full,652,857,67.0,35.84,3.0,0,0,0,False
764,374.8,0.33,18.1,COMPLEX_TURN_D_TO_B,769,664,57.0,19.3,0.0,0,0,0,False
765,418.0,0.37,15.5,NS_D,1097,642,25.0,4.92,0.0,0,0,0,True
766,279.1,0.24,17.3,NS_B,834,713,25.0,7.01,0.0,0,0,0,True
767,273.5,0.36,15.9,NS_B,910,698,25.0,5.43,0.0,0,0,0,True
768,528.8,0.44,14.8,NS_C,948,837,59.0,37.97,19.0,0,0,0,False
769,564.5,0.81,17.9,NS_B,660,605,25.0,7.61,0.0,0,0,0,True
770,343.7,0.15,14.4,NS_D,812,638,28.0,6.39,0.0,0,0,0,True
771,303.3,0.38,21.1,EW_full,768,925,90.0,57.66,19.0,0,0,0,False
772,433.6,0.6,18.2,COMPLEX_TURN_D_TO_B,1015,988,-1.0,999.0,23.0,0,0,1,False
773,626.4,0.75,19.5,NS_B,620,893,52.0,36.04,15.0,0,0,0,False
774,592.6,0.07,17.8,EW_full,621,887,71.0,32.66,7.0,0,0,0,False
775,335.4,0.25,16.5,EW_full,885,691,124.0,82.64,34.0,0,0,0,False
776,398.7,0.26,21.7,NS_C,845,816,45.0,30.66,9.0,0,0,0,False
777,258.2,0.06,15.8,NS_D,801,931,58.0,38.3,22.0,0,0,0,False
778,364.2,0.08,19.5,NS_C,749,993,59.0,43.04,21.0,0,0,0,False
779,392.1,0.33,17.8,COMPLEX_TURN_D_TO_B,917,981,-1.0,999.0,20.0,0,0,1,False
780,485.0,0.81,17.4,NS_B,735,800,41.0,23.11,8.0,0,0,0,False
781,610.8,0.61,21.7,EW_full,726,651,83.0,51.55,0.0,0,0,0,False
782,530.6,0.93,21.0,NS_B,691,889,57.0,42.18,21.0,0,0,0,False
783,520.0,0.85,21.0,NS_D,938,845,47.0,32.18,14.0,0,0,0,False
784,327.0,0.16,17.4,NS_C,856,691,28.0,10.11,0.0,0,0,0,True
785,385.9,0.02,17.4,NS_C,966,726,26.0,8.11,0.0,0,0,0,True
786,417.5,0.02,14.9,NS_D,881,954,59.0,38.11,22.0,0,0,0,False
787,265.5,0.98,18.2,NS_C,973,734,32.0,14.9,0.0,0,0,0,True
788,354.2,0.89,16.3,NS_D,937,856,52.0,32.91,18.0,0,0,0,False
789,422.5,0.37,19.6,NS_B,855,780,31.0,15.12,0.0,0,0,0,False
790,460.6,0.56,17.0,COMPLEX_TURN_D_TO_B,930,817,75.0,34.86,11.0,0,0,0,False
791,385.0,1.0,17.6,NS_B,1087,611,26.0,8.32,0.0,0,0,0,True
792,531.1,0.41,18.6,COMPLEX_TURN_D_TO_B,1040,903,-1.0,999.0,16.0,0,0,1,False
793,337.5,0.12,17.9,COMPLEX_TURN_D_TO_B,815,862,75.0,36.88,4.0,0,0,0,False
794,333.7,0.55,21.0,NS_B,827,824,40.0,25.18,1.0,0,0,0,False
795,282.6,0.56,16.9,NS_C,901,835,32.0,13.59,0.0,0,0,0,True
796,557.0,0.52,17.8,NS_D,1032,806,47.0,29.52,12.0,0,0,0,False
797,574.1,0.3,18.2,NS_B,917,629,30.0,12.9,0.0,0,0,0,True
798,621.0,0.03,21.6,NS_D,792,912,-1.0,999.0,23.0,0,0,1,False
799,629.9,0.76,16.4,NS_C,855,683,29.0,10.02,0.0,0,0,0,True
800,274.5,0.53,18.6,COMPLEX_TURN_D_TO_B,734,961,81.0,44.31,18.0,0,0,0,False
801,545.6,0.83,17.4,NS_B,694,781,42.0,24.11,9.0,0,0,0,False
802,380.1,0.9,14.2,COMPLEX_TURN_D_TO_B,694,868,76.0,27.94,7.0,0,0,0,False
803,539.4,0.05,20.9,NS_D,1031,776,40.0,25.11,6.0,0,0,0,False
804,548.5,0.37,18.3,NS_B,931,606,27.0,9.99,0.0,0,0,0,True
805,639.3,0.93,20.9,NS_B,732,912,61.0,46.11,23.0,0,0,0,False
806,389.8,0.94,14.8,EW_full,1073,748,-1.0,999.0,22.0,0,0,1,False
807,269.4,0.97,19.7,COMPLEX_TURN_D_TO_B,625,923,81.0,46.36,19.0,0,0,0,False
808,344.9,0.89,15.7,NS_B,728,972,58.0,38.18,22.0,0,0,0,False
809,556.5,0.61,18.6,NS_D,860,673,29.0,12.27,0.0,0,0,0,True
810,518.1,0.83,17.6,NS_D,1041,640,26.0,8.32,0.0,0,0,0,True
811,405.2,0.4,16.0,COMPLEX_TURN_D_TO_B,948,818,78.0,35.35,15.0,0,0,0,False
812,415.8,0.31,19.1,COMPLEX_TURN_D_TO_B,754,626,58.0,22.27,0.0,0,0,0,False
813,253.5,0.17,15.8,COMPLEX_TURN_D_TO_B,867,850,73.0,29.81,11.0,0,0,0,False
814,491.6,0.98,15.2,COMPLEX_TURN_D_TO_B,762,729,62.0,17.11,0.0,0,0,0,False
815,608.8,0.03,14.3,EW_full,1036,745,-1.0,999.0,0.0,0,0,1,False
816,445.1,0.16,15.0,NS_C,1021,630,28.0,7.25,0.0,0,0,0,True
817,500.2,0.39,16.8,NS_C,1074,612,35.0,16.48,0.0,0,0,0,False
818,251.8,0.96,15.3,COMPLEX_TURN_D_TO_B,875,638,59.0,14.4,0.0,0,0,0,True
819,330.4,0.6,14.4,EW_full,1045,679,-1.0,999.0,27.0,0,0,1,False
820,312.5,0.16,16.8,EW_full,770,932,86.0,45.38,12.0,0,0,0,False
821,618.3,0.86,20.0,NS_C,890,792,33.0,17.44,0.0,0,0,0,False
822,311.1,0.52,15.6,NS_B,948,630,30.0,10.05,0.0,0,0,0,True
823,634.7,0.67,15.1,NS_D,743,852,80.0,59.39,37.0,0,0,0,False
824,537.9,0.7,20.3,NS_B,985,645,25.0,9.67,0.0,0,0,0,True
825,595.4,0.49,15.3,NS_C,676,765,38.0,17.66,8.0,0,0,0,False
826,423.6,0.62,15.2,NS_D,706,870,50.0,29.53,12.0,0,0,0,False
827,320.6,0.47,15.4,NS_C,615,768,31.0,10.79,0.0,0,0,0,True
828,546.9,0.38,15.1,NS_B,1005,649,27.0,6.39,0.0,0,0,0,True
829,448.3,0.64,16.9,NS_D,975,638,31.0,12.59,0.0,0,0,0,True
830,282.3,0.94,22.0,NS_B,741,760,25.0,10.85,0.0,0,0,0,True
831,601.5,0.47,21.4,NS_D,632,806,49.0,34.46,17.0,0,0,0,False
832,555.9,0.59,18.9,EW_full,768,1000,85.0,48.89,7.0,0,0,0,False
833,561.9,0.04,20.8,NS_C,832,977,-1.0,999.0,21.0,0,0,1,False
834,619.3,0.37,15.4,NS_D,1012,723,32.0,11.79,0.0,0,0,0,True
835,309.2,0.35,20.9,NS_D,957,736,35.0,20.11,0.0,0,0,0,False
836,608.1,0.02,16.6,NS_B,721,991,-1.0,999.0,0.0,0,0,1,False
837,410.3,0.32,14.9,NS_D,618,700,29.0,8.11,0.0,0,0,0,True
838,306.5,0.86,17.3,NS_C,649,757,36.0,18.01,4.0,0,0,0,False
839,609.9,0.44,20.1,EW_full,646,954,67.0,33.05,0.0,0,0,0,False
840,308.6,0.42,15.8,NS_D,848,945,56.0,36.3,23.0,0,0,0,False
841,523.1,0.75,14.4,NS_D,741,858,57.0,35.39,18.0,0,0,0,False
842,630.6,0.16,17.3,NS_D,756,654,27.0,9.01,0.0,0,0,0,True
843,304.4,0.1,16.6,NS_D,788,908,57.0,38.25,20.0,0,0,0,False
844,313.6,0.23,14.6,EW_full,939,647,-1.0,999.0,40.0,0,0,1,False
845,271.1,0.39,21.1,NS_D,732,828,38.0,23.25,6.0,0,0,0,False
846,558.7,0.02,14.8,NS_C,633,950,-1.0,999.0,24.0,0,0,1,False
847,410.2,0.89,21.7,NS_B,744,709,31.0,16.66,0.0,0,0,0,False
848,318.7,0.73,20.9,NS_C,645,930,62.0,47.11,20.0,0,0,0,False
849,448.8,0.13,16.0,NS_B,690,945,59.0,39.55,21.0,0,0,0,False
850,396.7,0.2,15.3,EW_full,933,960,-1.0,999.0,37.0,0,0,1,False
851,469.5,0.76,18.5,NS_B,600,727,25.0,8.18,0.0,0,0,0,True
852,321.8,0.14,21.8,COMPLEX_TURN_D_TO_B,945,771,59.0,27.7,0.0,0,0,0,False
853,543.6,0.06,16.7,NS_C,1037,831,57.0,38.37,19.0,0,0,0,False
854,339.7,0.51,17.5,EW_full,919,987,-1.0,999.0,61.0,0,0,1,False
855,331.8,0.59,19.9,COMPLEX_TURN_D_TO_B,654,734,58.0,23.71,0.0,0,0,0,False
856,594.6,0.74,17.8,NS_D,878,691,34.0,16.52,1.0,0,0,0,False
857,367.0,0.29,18.5,NS_C,678,854,48.0,31.18,12.0,0,0,0,False
858,325.8,0.99,18.9,NS_D,650,740,25.0,8.53,0.0,0,0,0,True
859,293.2,0.04,18.1,NS_C,887,873,49.0,31.81,9.0,0,0,0,False
860,623.4,0.47,16.5,NS_C,899,807,42.0,23.14,0.0,0,0,0,False
861,257.5,0.6,18.4,NS_D,804,913,55.0,38.09,19.0,0,0,0,False
862,557.3,0.91,14.4,NS_B,977,702,33.0,11.39,1.0,0,0,0,True
863,330.7,0.94,20.5,COMPLEX_TURN_D_TO_B,921,924,80.0,46.71,14.0,0,0,0,False
864,643.4,0.8,16.4,NS_D,679,754,38.0,19.02,7.0,0,0,0,False
865,421.1,0.06,20.2,NS_B,1018,970,75.0,59.59,33.0,0,0,0,False
866,398.1,0.97,18.4,COMPLEX_TURN_D_TO_B,1057,865,83.0,45.91,16.0,0,0,0,False
867,601.9,0.01,19.4,NS_C,1099,839,80.0,63.96,40.0,0,0,0,False
868,471.5,0.64,17.7,NS_C,895,896,61.0,43.42,20.0,0,0,0,False
869,450.4,0.34,19.9,NS_C,1021,894,80.0,64.36,41.0,0,0,0,False
870,303.4,0.63,16.2,NS_D,1029,641,32.0,12.79,0.0,0,0,0,True
871,526.7,0.37,14.4,COMPLEX_TURN_D_TO_B,1051,607,57.0,9.61,0.0,0,0,0,True
872,269.5,0.36,16.0,EW_full,721,738,78.0,35.35,8.0,0,0,0,False
873,354.3,0.6,15.2,NS_B,1044,753,35.0,14.53,2.0,0,0,0,True
874,313.8,0.78,16.5,NS_B,686,813,41.0,22.14,6.0,0,0,0,False
875,523.5,0.49,14.9,NS_B,971,782,30.0,9.11,0.0,0,0,0,True
876,626.8,0.94,19.9,COMPLEX_TURN_D_TO_B,657,706,57.0,22.71,0.0,0,0,0,False
877,604.7,0.38,20.7,NS_D,1081,776,40.0,24.97,5.0,0,0,0,False
878,417.7,0.62,16.0,NS_B,623,609,25.0,5.55,0.0,0,0,0,True
879,516.7,0.69,15.3,EW_full,1055,602,-1.0,999.0,20.0,0,0,1,False
880,260.0,0.56,19.0,NS_B,954,624,31.0,14.62,1.0,0,0,0,True
881,525.5,0.3,19.7,NS_D,945,748,26.0,10.2,0.0,0,0,0,True
882,457.5,0.86,20.5,COMPLEX_TURN_D_TO_B,828,856,86.0,52.71,20.0,0,0,0,False
883,250.9,0.84,21.2,COMPLEX_TURN_D_TO_B,807,763,62.0,29.81,0.0,0,0,0,False
884,321.6,0.48,16.8,NS_C,856,602,25.0,6.48,0.0,0,0,0,True
885,604.4,0.88,16.1,NS_B,994,783,42.0,22.67,7.0,0,0,0,False
886,419.9,0.6,15.0,NS_C,650,729,25.0,4.25,0.0,0,0,0,True
887,313.5,0.16,17.1,COMPLEX_TURN_D_TO_B,629,997,85.0,45.09,20.0,0,0,0,False
888,310.5,0.15,18.9,COMPLEX_TURN_D_TO_B,696,946,89.0,52.89,24.0,0,0,0,False
889,260.2,0.36,15.0,COMPLEX_TURN_D_TO_B,1023,989,89.0,43.51,23.0,0,0,0,False
890,295.3,0.74,16.3,NS_D,728,637,29.0,9.91,0.0,0,0,0,True
891,498.5,0.73,14.0,EW_full,692,769,75.0,26.26,7.0,0,0,0,False
892,310.0,0.51,17.2,NS_C,958,774,40.0,21.91,6.0,0,0,0,False
893,523.3,0.0,17.8,NS_D,777,763,29.0,11.52,0.0,0,0,0,True
894,610.2,0.8,20.6,NS_C,691,689,28.0,12.89,0.0,0,0,0,True
895,614.4,0.75,15.3,NS_D,992,729,26.0,5.66,0.0,0,0,0,True
896,336.9,0.83,21.7,NS_B,832,649,25.0,10.66,0.0,0,0,0,True
897,338.4,0.14,21.1,NS_D,713,977,56.0,41.25,19.0,0,0,0,False
